9402,"[{'certification': '', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1997-06-12'}]"
9403,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1997-03-07'}, {'certification': '11', 'iso_3166_1': 'SE', 'primary': False, 'release_date': '1997-06-13'}, {'certification': '', 'iso_3166_1': 'ES', 'primary': False, 'release_date': '1997-10-31'}, {'certification': '12', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1997-07-24'}]"
9404,"[{'certification': 'PG-13', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1997-01-10'}, {'certification': '12', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1997-08-14'}, {'certification': 'M', 'iso_3166_1': 'AU', 'primary': False, 'release_date': '1997-04-17'}, {'certification': '', 'iso_3166_1': 'HK', 'primary': False, 'release_date': '1996-02-10'}, {'certification': '12', 'iso_3166_1': 'NL', 'primary': False, 'release_date': '1997-06-05'}, {'certification': '15', 'iso_3166_1': 'DK', 'primary': False, 'release_date': '1999-03-02'}, {'certification': '12', 'iso_3166_1': 'NL', 'primary': False, 'release_date': '2002-05-16'}]"
9405,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1997-04-04'}, {'certification': 'U', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '1997-07-15'}, {'certification': '16', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1997-12-04'}, {'certification': '14', 'iso_3166_1': 'BR', 'primary': False, 'release_date': '1997-10-03'}, {'certification': '16', 'iso_3166_1': 'HU', 'primary': False, 'release_date': '1997-07-17'}, {'certification': '18', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '1997-04-23'}]"
9406,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1997-12-25'}, {'certification': '', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '2012-06-19'}, {'certification': '16', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1998-01-14'}, {'certification': '', 'iso_3166_1': 'ES', 'primary': False, 'release_date': '1998-05-29'}]"
9407,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1997-10-30'}, {'certification': '', 'iso_3166_1': 'CZ', 'primary': False, 'release_date': '1998-07-02'}, {'certification': '12', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1998-01-22'}, {'certification': '', 'iso_3166_1': 'PL', 'primary': False, 'release_date': '1998-04-17'}, {'certification': '15', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '1999-05-01'}, {'certification': '', 'iso_3166_1': 'GR', 'primary': False, 'release_date': '1998-02-20'}]"
9408,"[{'certification': 'PG', 'iso_3166_1': 'US', 'primary': False, 'release_date': '2007-06-08'}, {'certification': 'U', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '2007-10-24'}, {'certification': '', 'iso_3166_1': 'TR', 'primary': False, 'release_date': '2007-08-03'}, {'certification': '', 'iso_3166_1': 'CZ', 'primary': False, 'release_date': '2007-08-09'}, {'certification': 'A', 'iso_3166_1': 'DK', 'primary': False, 'release_date': '2008-03-18'}, {'certification': 'PG', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '2007-08-10'}, {'certification': '0', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '2007-09-12'}, {'certification': 'G', 'iso_3166_1': 'AU', 'primary': False, 'release_date': '2007-09-13'}, {'certification': 'L', 'iso_3166_1': 'BR', 'primary': False, 'release_date': '2007-06-08'}, {'certification': 'M/6', 'iso_3166_1': 'PT', 'primary': False, 'release_date': '2007-08-02'}, {'certification': '', 'iso_3166_1': 'SK', 'primary': False, 'release_date': '2007-12-03'}]"
9409,"[{'certification': 'PG-13', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1993-07-22'}, {'certification': '12', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1994-01-13'}]"
9410,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1998-01-30'}, {'certification': '12', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1998-03-05'}, {'certification': '15', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '1998-01-19'}]"
9411,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1998-01-16'}, {'certification': '', 'iso_3166_1': 'BE', 'primary': False, 'release_date': '1998-02-18'}, {'certification': '', 'iso_3166_1': 'SG', 'primary': False, 'release_date': '1998-02-19'}, {'certification': '', 'iso_3166_1': 'TH', 'primary': False, 'release_date': '1998-02-27'}, {'certification': 'PG-13', 'iso_3166_1': 'PH', 'primary': False, 'release_date': '1998-03-04'}, {'certification': '', 'iso_3166_1': 'LU', 'primary': False, 'release_date': '1998-03-06'}, {'certification': '15', 'iso_3166_1': 'KP', 'primary': False, 'release_date': '1998-03-07'}, {'certification': '', 'iso_3166_1': 'ES', 'primary': False, 'release_date': '1998-03-09'}, {'certification': '15', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '1998-03-13'}, {'certification': '', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '1998-03-18'}, {'certification': '', 'iso_3166_1': 'AU', 'primary': False, 'release_date': '1998-03-19'}, {'certification': '', 'iso_3166_1': 'HU', 'primary': False, 'release_date': '1998-03-19'}, {'certification': '16', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1998-03-26'}, {'certification': '16', 'iso_3166_1': 'IS', 'primary': False, 'release_date': '1998-04-17'}, {'certification': '', 'iso_3166_1': 'AR', 'primary': False, 'release_date': '1998-04-30'}, {'certification': '', 'iso_3166_1': 'DK', 'primary': False, 'release_date': '1998-05-01'}, {'certification': '', 'iso_3166_1': 'IT', 'primary': False, 'release_date': '1998-05-22'}, {'certification': '', 'iso_3166_1': 'MX', 'primary': False, 'release_date': '1998-05-22'}, {'certification': '12', 'iso_3166_1': 'NL', 'primary': False, 'release_date': '1998-05-28'}, {'certification': '', 'iso_3166_1': 'NZ', 'primary': False, 'release_date': '1998-06-11'}, {'certification': '', 'iso_3166_1': 'SK', 'primary': False, 'release_date': '1998-06-18'}, {'certification': '', 'iso_3166_1': 'FI', 'primary': False, 'release_date': '1998-08-19'}, {'certification': 'M/12', 'iso_3166_1': 'PT', 'primary': False, 'release_date': '1999-01-21'}, {'certification': '16', 'iso_3166_1': 'BR', 'primary': False, 'release_date': '1998-04-17'}, {'certification': '12', 'iso_3166_1': 'NL', 'primary': False, 'release_date': '2012-11-14'}, {'certification': '12', 'iso_3166_1': 'NL', 'primary': False, 'release_date': '2016-04-13'}, {'certification': '12', 'iso_3166_1': 'NL', 'primary': False, 'release_date': '2002-11-09'}]"
9412,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1998-05-21'}, {'certification': '16', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1998-05-20'}]"
9413,"[{'certification': 'PG-13', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1997-08-01'}, {'certification': '10', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '1997-10-17'}, {'certification': '6', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1997-01-08'}]"
9414,"[{'certification': 'PG', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1997-11-14'}, {'certification': '', 'iso_3166_1': 'NL', 'primary': False, 'release_date': '1998-04-23'}, {'certification': '', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '1998-05-15'}, {'certification': '12', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1998-06-04'}, {'certification': '', 'iso_3166_1': 'IS', 'primary': False, 'release_date': '1998-06-05'}, {'certification': '', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '1998-06-10'}, {'certification': '', 'iso_3166_1': 'FI', 'primary': False, 'release_date': '1998-09-18'}, {'certification': '', 'iso_3166_1': 'JP', 'primary': False, 'release_date': '1998-11-21'}]"
9415,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1997-04-18'}, {'certification': '', 'iso_3166_1': 'DK', 'primary': False, 'release_date': '1997-08-08'}, {'certification': '16', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1998-06-11'}, {'certification': '', 'iso_3166_1': 'ES', 'primary': False, 'release_date': '1997-07-18'}, {'certification': '16', 'iso_3166_1': 'HU', 'primary': False, 'release_date': '1997-07-03'}, {'certification': '16', 'iso_3166_1': 'NL', 'primary': False, 'release_date': '1997-10-16'}, {'certification': '16', 'iso_3166_1': 'NL', 'primary': False, 'release_date': '2011-03-01'}, {'certification': '16', 'iso_3166_1': 'NL', 'primary': False, 'release_date': '2002-05-06'}]"
9416,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1997-08-22'}, {'certification': '16', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1998-07-16'}, {'certification': '15', 'iso_3166_1': 'DK', 'primary': False, 'release_date': '1998-05-22'}]"
9417,"[{'certification': 'PG-13', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1998-08-21'}, {'certification': '', 'iso_3166_1': 'IT', 'primary': False, 'release_date': '1998-10-21'}, {'certification': '12', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '1998-10-21'}]"
9418,"[{'certification': '16', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1998-07-30'}]"
9419,"[{'certification': '', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1998-11-26'}]"
9420,"[{'certification': '', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1998-12-24'}, {'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1998-12-30'}]"
9421,"[{'certification': 'U', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '1998-04-15'}, {'certification': '', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1999-02-04'}, {'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1998-06-25'}, {'certification': '', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '1999-07-02'}, {'certification': 'M/12', 'iso_3166_1': 'PT', 'primary': False, 'release_date': '1999-11-26'}, {'certification': 'e 12', 'iso_3166_1': 'BR', 'primary': False, 'release_date': '1999-01-01'}]"
9422,"[{'certification': 'PG-13', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1998-12-25'}, {'certification': '', 'iso_3166_1': 'AT', 'primary': False, 'release_date': '1999-03-05'}, {'certification': '12', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1999-04-22'}, {'certification': '13', 'iso_3166_1': 'GR', 'primary': False, 'release_date': '1998-03-05'}, {'certification': 'APTA', 'iso_3166_1': 'ES', 'primary': False, 'release_date': '1999-04-09'}]"
9423,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1999-01-14'}, {'certification': '16', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1999-05-19'}, {'certification': '18', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '1999-06-04'}]"
9424,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1998-07-24'}, {'certification': '18', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1999-05-27'}, {'certification': '', 'iso_3166_1': 'CA', 'primary': False, 'release_date': '1998-07-24'}, {'certification': '', 'iso_3166_1': 'SG', 'primary': False, 'release_date': '1998-12-11'}, {'certification': '16', 'iso_3166_1': 'HU', 'primary': False, 'release_date': '1999-04-15'}]"
9425,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1998-10-23'}, {'certification': 'R', 'iso_3166_1': 'BG', 'primary': False, 'release_date': '1999-01-08'}, {'certification': '18', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '1999-08-02'}, {'certification': '18', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1999-06-10'}, {'certification': '16', 'iso_3166_1': 'GR', 'primary': False, 'release_date': '1999-06-29'}, {'certification': '', 'iso_3166_1': 'CZ', 'primary': False, 'release_date': '1999-01-14'}, {'certification': '', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '1999-07-08'}, {'certification': '', 'iso_3166_1': 'CZ', 'primary': False, 'release_date': '1999-10-27'}]"
9426,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1986-08-15'}, {'certification': '18', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1987-01-08'}, {'certification': '18', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '1987-02-13'}, {'certification': '12', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '1987-01-21'}, {'certification': '15', 'iso_3166_1': 'DK', 'primary': False, 'release_date': '1987-01-30'}, {'certification': '18', 'iso_3166_1': 'HU', 'primary': False, 'release_date': '1989-08-24'}, {'certification': '', 'iso_3166_1': 'ES', 'primary': False, 'release_date': '1987-02-13'}]"
9427,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1997-08-13'}, {'certification': '15', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '1997-08-29'}, {'certification': '12', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '1997-10-21'}, {'certification': '12', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1997-10-29'}, {'certification': '13', 'iso_3166_1': 'GR', 'primary': False, 'release_date': '1998-03-27'}, {'certification': '', 'iso_3166_1': 'ES', 'primary': False, 'release_date': '1997-10-10'}]"
9428,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '2001-10-05'}, {'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '2001-12-06'}, {'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '2001-12-14'}, {'certification': '14A', 'iso_3166_1': 'CA', 'primary': False, 'release_date': '2001-12-28'}, {'certification': 'U', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '2002-03-13'}, {'certification': '12', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '2002-03-14'}, {'certification': '15', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '2002-03-15'}, {'certification': 'C', 'iso_3166_1': 'MX', 'primary': False, 'release_date': '2001-10-12'}, {'certification': 'MA15+', 'iso_3166_1': 'AU', 'primary': False, 'release_date': '2002-03-14'}, {'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '2002-01-02'}, {'certification': '', 'iso_3166_1': 'JP', 'primary': False, 'release_date': '2002-09-07'}, {'certification': '15세 이상 관람가', 'iso_3166_1': 'KR', 'primary': False, 'release_date': '2002-03-29'}]"
9429,"[{'certification': 'PG-13', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1998-10-01'}, {'certification': 'G', 'iso_3166_1': 'CA', 'primary': False, 'release_date': '1998-10-02'}, {'certification': '16', 'iso_3166_1': 'HU', 'primary': False, 'release_date': '1999-09-23'}, {'certification': '6', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1999-07-08'}, {'certification': '', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '1999-03-19'}, {'certification': '10', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '1999-08-04'}]"
9430,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1999-04-09'}, {'certification': '18', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '1999-04-09'}, {'certification': '16', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1999-07-15'}, {'certification': '16', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '1999-09-08'}]"
9431,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1996-08-16'}, {'certification': '18', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1997-07-23'}, {'certification': '18+', 'iso_3166_1': 'RU', 'primary': False, 'release_date': '2009-08-06'}]"
9432,"[{'certification': '', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1998-02-05'}]"
9433,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1997-09-26'}, {'certification': '15', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '1998-02-27'}, {'certification': '', 'iso_3166_1': 'CA', 'primary': False, 'release_date': '1997-09-06'}, {'certification': '', 'iso_3166_1': 'BR', 'primary': False, 'release_date': '1997-11-07'}, {'certification': '12', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1998-04-16'}, {'certification': '12', 'iso_3166_1': 'HU', 'primary': False, 'release_date': '1998-05-14'}, {'certification': '', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '1998-06-03'}]"
9434,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1997-04-11'}, {'certification': '15', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '1997-08-07'}, {'certification': '16', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1997-08-21'}, {'certification': '16', 'iso_3166_1': 'GR', 'primary': False, 'release_date': '1997-09-12'}, {'certification': 'M', 'iso_3166_1': 'AU', 'primary': False, 'release_date': '1997-11-27'}]"
9437,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1997-10-03'}, {'certification': '16', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1998-03-05'}, {'certification': '16', 'iso_3166_1': 'NL', 'primary': False, 'release_date': '1997-10-03'}, {'certification': '', 'iso_3166_1': 'GR', 'primary': False, 'release_date': '1998-02-13'}, {'certification': '18', 'iso_3166_1': 'ES', 'primary': False, 'release_date': '1998-02-06'}, {'certification': '', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '1997-12-03'}, {'certification': '16', 'iso_3166_1': 'NL', 'primary': False, 'release_date': '2013-09-11'}, {'certification': '16', 'iso_3166_1': 'NL', 'primary': False, 'release_date': '2003-10-10'}]"
9438,"[{'certification': 'PG', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1997-12-25'}, {'certification': '0', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1998-05-07'}, {'certification': '', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '1998-05-22'}, {'certification': 'AL', 'iso_3166_1': 'NL', 'primary': False, 'release_date': '1998-06-11'}, {'certification': 'M/6', 'iso_3166_1': 'PT', 'primary': False, 'release_date': '1998-02-13'}]"
9439,"[{'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1999-10-08'}, {'certification': '', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '2000-08-23'}, {'certification': '18', 'iso_3166_1': 'ES', 'primary': False, 'release_date': '1999-11-10'}, {'certification': '18', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '2011-09-15'}, {'certification': '', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '2012-06-06'}]"
9440,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1998-03-20'}, {'certification': '', 'iso_3166_1': 'IT', 'primary': False, 'release_date': '1998-10-30'}, {'certification': '16', 'iso_3166_1': 'GR', 'primary': False, 'release_date': '1998-12-15'}]"
9441,"[{'certification': 'PG-13', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1998-12-25'}, {'certification': '', 'iso_3166_1': 'DK', 'primary': False, 'release_date': '1999-01-22'}, {'certification': '6', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1999-01-28'}, {'certification': '12', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '1999-01-28'}]"
9442,"[{'certification': 'PG', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1982-05-21'}, {'certification': 'L', 'iso_3166_1': 'BR', 'primary': False, 'release_date': '1982-07-19'}, {'certification': 'M/12', 'iso_3166_1': 'PT', 'primary': False, 'release_date': '1983-12-30'}, {'certification': 'PG', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '1982-05-21'}, {'certification': 'M', 'iso_3166_1': 'AU', 'primary': False, 'release_date': '1982-10-14'}, {'certification': '', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1982-08-20'}, {'certification': '', 'iso_3166_1': 'AR', 'primary': False, 'release_date': '1982-09-09'}, {'certification': '', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '1982-09-20'}, {'certification': '', 'iso_3166_1': 'SE', 'primary': False, 'release_date': '1982-10-08'}, {'certification': '', 'iso_3166_1': 'AU', 'primary': False, 'release_date': '1982-10-15'}, {'certification': '', 'iso_3166_1': 'ES', 'primary': False, 'release_date': '1982-10-22'}, {'certification': '', 'iso_3166_1': 'ES', 'primary': False, 'release_date': '1982-10-28'}, {'certification': '', 'iso_3166_1': 'IT', 'primary': False, 'release_date': '1982-11-27'}, {'certification': '', 'iso_3166_1': 'NL', 'primary': False, 'release_date': '1982-12-23'}, {'certification': '', 'iso_3166_1': 'HK', 'primary': False, 'release_date': '1983-01-13'}, {'certification': '', 'iso_3166_1': 'FI', 'primary': False, 'release_date': '1983-03-04'}, {'certification': '', 'iso_3166_1': 'PH', 'primary': False, 'release_date': '1983-04-15'}, {'certification': '', 'iso_3166_1': 'NO', 'primary': False, 'release_date': '1983-06-17'}, {'certification': '', 'iso_3166_1': 'DK', 'primary': False, 'release_date': '1984-05-18'}, {'certification': '', 'iso_3166_1': 'JP', 'primary': False, 'release_date': '1985-12-16'}]"
9443,"[{'certification': 'PG', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '1981-03-30'}, {'certification': '', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '1981-05-20'}, {'certification': '', 'iso_3166_1': 'CA', 'primary': False, 'release_date': '1981-09-17'}, {'certification': 'PG', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1981-09-25'}, {'certification': 'PG', 'iso_3166_1': 'ES', 'primary': False, 'release_date': '1981-12-21'}, {'certification': 'T', 'iso_3166_1': 'IT', 'primary': False, 'release_date': '1981-12-18'}, {'certification': '', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '1981-05-15'}, {'certification': '', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1982-04-02'}, {'certification': 'L', 'iso_3166_1': 'BR', 'primary': False, 'release_date': '1981-10-16'}, {'certification': '12', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1982-05-07'}, {'certification': 'M/12', 'iso_3166_1': 'PT', 'primary': False, 'release_date': '1981-11-25'}, {'certification': 'L', 'iso_3166_1': 'BR', 'primary': False, 'release_date': '2003-12-02'}]"
9444,"[{'certification': 'G', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1997-11-21'}, {'certification': 'U', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '1998-02-04'}, {'certification': '0', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1998-04-01'}, {'certification': '', 'iso_3166_1': 'CA', 'primary': False, 'release_date': '1997-11-20'}, {'certification': 'U', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '1998-03-26'}, {'certification': '', 'iso_3166_1': 'IT', 'primary': False, 'release_date': '1998-03-23'}, {'certification': 'M/6', 'iso_3166_1': 'PT', 'primary': False, 'release_date': '1998-03-27'}, {'certification': 'G', 'iso_3166_1': 'GR', 'primary': False, 'release_date': '1998-04-01'}, {'certification': 'PG', 'iso_3166_1': 'AU', 'primary': False, 'release_date': '1998-06-25'}, {'certification': '', 'iso_3166_1': 'KR', 'primary': False, 'release_date': '1997-12-20'}, {'certification': 'L', 'iso_3166_1': 'BR', 'primary': False, 'release_date': '1997-11-21'}, {'certification': '7', 'iso_3166_1': 'DK', 'primary': False, 'release_date': '1997-11-20'}, {'certification': '7', 'iso_3166_1': 'SE', 'primary': False, 'release_date': '1998-02-06'}, {'certification': '7', 'iso_3166_1': 'ES', 'primary': False, 'release_date': '1998-02-04'}, {'certification': '7', 'iso_3166_1': 'SE', 'primary': False, 'release_date': '2001-11-07'}, {'certification': '7', 'iso_3166_1': 'SE', 'primary': False, 'release_date': '2011-04-20'}]"
9445,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1998-10-23'}, {'certification': '16', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1999-09-09'}, {'certification': '', 'iso_3166_1': 'IT', 'primary': False, 'release_date': '1999-09-09'}, {'certification': '18', 'iso_3166_1': 'BR', 'primary': False, 'release_date': '1998-10-23'}, {'certification': '15', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '1999-05-21'}]"
9446,"[{'certification': 'PG', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1997-03-07'}, {'certification': '6', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1997-07-24'}]"
9447,"[{'certification': 'G', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1998-11-25'}, {'certification': '', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '1999-03-17'}, {'certification': '6', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1999-01-28'}, {'certification': 'U', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '1998-12-04'}, {'certification': '7', 'iso_3166_1': 'DK', 'primary': False, 'release_date': '1999-01-18'}, {'certification': '7', 'iso_3166_1': 'SE', 'primary': False, 'release_date': '1999-02-26'}, {'certification': '7', 'iso_3166_1': 'SE', 'primary': False, 'release_date': '1999-11-25'}, {'certification': '7', 'iso_3166_1': 'SE', 'primary': False, 'release_date': '2011-04-06'}]"
9448,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1998-04-24'}, {'certification': '18', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1998-08-27'}]"
9449,"[{'certification': 'PG', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1998-02-13'}, {'certification': 'U', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '1998-10-07'}, {'certification': '6', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1997-12-11'}]"
9450,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1997-05-23'}, {'certification': '15', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '1996-11-01'}, {'certification': '12', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1997-02-01'}]"
9451,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1999-04-23'}, {'certification': '12', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1999-07-22'}, {'certification': '15', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '1999-09-24'}]"
9452,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1998-05-15'}, {'certification': '12', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1999-07-15'}, {'certification': '18', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '1999-01-22'}]"
9453,"[{'certification': 'R', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1980-02-01'}, {'certification': '16', 'iso_3166_1': 'FR', 'primary': False, 'release_date': '1980-07-01'}, {'certification': '18', 'iso_3166_1': 'DE', 'primary': False, 'release_date': '1980-04-24'}, {'certification': 'VM18', 'iso_3166_1': 'IT', 'primary': False, 'release_date': '1979-08-14'}, {'certification': '18', 'iso_3166_1': 'GB', 'primary': False, 'release_date': '1979-01-21'}, {'certification': '18', 'iso_3166_1': 'GR', 'primary': False, 'release_date': '2002-09-03'}, {'certification': '18', 'iso_3166_1': 'BR', 'primary': False, 'release_date': '1980-01-31'}, {'certification': '18', 'iso_3166_1': 'ES', 'primary': False, 'release_date': '1982-02-15'}, {'certification': '16', 'iso_3166_1': 'NL', 'primary': False, 'release_date': '1980-08-14'}, {'certification': 'NR', 'iso_3166_1': 'US', 'primary': False, 'release_date': '1999-11-30'}, {'certification': '16', 'iso_3166_1': 'NL', 'primary': False, 'release_date': '2008-12-23'}, {'certification': '16', 'iso_3166_1': 'NL', 'primary': False, 'release_date': '2012-02-20'}]"
