,Unnamed: 0,budget,id,release_date,revenue,runtime,title,genre,profit,made_money,cast_0,cast_1,cast_2,cast_3,cast_4,director,writer,releases,cast_rev,cast_prof,cast_films,cast_prof_films,dir_rev,dir_prof,dir_films,dir_prof_films,writ_rev,writ_prof,writ_films,writ_prof_films,compet_cast_rev,compet_cast_prof,compet_cast_films,compet_cast_prof_films,compet_dir_rev,compet_dir_prof,compet_dir_films,compet_dir_prof_films,compet_writ_rev,compet_writ_prof,compet_writ_films,compet_writ_prof_films,adj_budget,cast_dir_avg_rev,month,year,decade,season,fall,spring,summer,winter,Action,Adventure,Animation,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Mystery,None,Romance,Science Fiction,Thriller,War,Western,compet_budget,compet_cast_dir_avg_rev,compet_adj_budget
1457,1457,40000000.0,11130,2004-08-06,95149435.0,113.0,The Princess Diaries 2: Royal Engagement,Comedy,55149435.0,1,Anne Hathaway,Julie Andrews,Héctor Elizondo,John Rhys-Davies,Heather Matarazzo,Garry Marshall,Shonda Rhimes,14,54173451.22000001,34702651.22,11.0,7.0,38215899.0,12275896.0,2.0,1.0,61141030.0,49141030.0,1.0,1.0,80773253.24528618,53703897.18468013,14.333333333333336,10.0,63080701.36419753,41995979.141975306,2.5555555555555562,1.6666666666666667,565212.1111111111,-768121.222222222,0.1111111111111111,0.0,6194675.110000008,46194675.11000001,8,2004,2000,fall,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35611111.11111111,71926977.30474186,36315866.19363075
1458,1458,15000000.0,11132,2004-02-17,29331068.0,89.0,Confessions of a Teenage Drama Queen,Comedy,14331068.0,1,Lindsay Lohan,Adam Garcia,Glenne Headly,Alison Pill,Megan Fox,Sara Sugarman,Gail Parent,5,67980932.5,31814265.83333333,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44434349.88467593,20600678.57449074,11.888888888888893,8.222222222222221,27314095.41666667,16173873.194444446,1.0,0.4444444444444444,19330035.444444444,4863368.777777778,0.4444444444444444,0.3333333333333333,18990466.25,33990466.25,2,2004,2000,spring,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24500000.0,35874222.6506713,11374222.650671303
1459,1459,19000000.0,11133,1986-05-23,40996665.0,91.0,Poltergeist II: The Other Side,Horror,21996665.0,1,Craig T. Nelson,JoBeth Williams,Heather O'Rourke,Oliver Robins,Zelda Rubinstein,Brian Gibson,Michael Grais,7,107616715.16666669,96300048.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34030180.15833333,25504180.15833333,4.0,3.25,6552618.0,1702618.0,0.75,0.75,27282945.83333333,24924112.5,1.0,1.0,34808357.58333334,53808357.58333334,5,1986,1980,summer,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14000000.0,20291399.079166666,6291399.079166666
1460,1460,28000000.0,11141,2004-04-04,30016165.0,90.0,Laws of Attraction,Action,2016165.0,1,Pierce Brosnan,Julianne Moore,Michael Sheen,Parker Posey,Frances Fisher,Peter Howitt,Aline Brosh McKenna,4,219511571.8533333,170419905.18666667,31.0,22.0,78926209.33333333,53592876.0,3.0,2.0,0.0,0.0,0.0,0.0,104256991.38243148,65699724.96829004,15.857142857142858,11.285714285714285,37969035.571428575,17435333.19047619,1.4285714285714286,1.2857142857142858,98238194.71428572,60871159.0,1.7142857142857142,1.4285714285714286,121218890.5933333,149218890.5933333,4,2004,2000,spring,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59785714.28571428,71113013.47693002,11327299.191215739
1461,1461,15000000.0,11153,1983-07-28,61399552.0,99.0,National Lampoon's Vacation,Comedy,46399552.0,1,Chevy Chase,Beverly D'Angelo,Imogene Coca,Randy Quaid,Anthony Michael Hall,Harold Ramis,John Hughes,9,26423172.0,22598172.0,3.0,3.0,39846344.0,33846344.0,1.0,1.0,0.0,0.0,0.0,0.0,151280917.83333334,144380917.83333334,1.0,1.0,10383478.833333334,9083478.833333334,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,18134758.0,33134758.0,7,1983,1980,summer,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12733333.333333334,80832198.33333334,68098865.00000001
1462,1462,40000000.0,11158,1992-07-16,58662452.0,89.0,Honey I Blew Up the Kid,Adventure,18662452.0,1,Rick Moranis,Marcia Strassman,Robert Oliveri,Daniel Shalikar,Joshua Shalikar,Randal Kleiser,Garry Goodrow,7,162628946.66666666,143195613.33333334,7.0,5.0,73506162.25,65131162.25,4.0,4.0,0.0,0.0,0.0,0.0,35127191.22202381,17293286.310119044,7.2,4.0,52660363.7,43440363.7,1.6,1.6,12257857.9,8157857.9,0.6,0.6,78067554.45833333,118067554.45833331,7,1992,1990,summer,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23800000.0,43893777.4610119,20093777.4610119
1463,1463,4500000.0,11159,1996-05-24,13417292.0,142.0,Secrets & Lies,Drama,8917292.0,1,Timothy Spall,Brenda Blethyn,Marianne Jean-Baptiste,Phyllis Logan,Claire Rushbrook,Mike Leigh,Mike Leigh,6,22757689.0,4257689.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60113272.85991319,40900281.20505208,13.5,10.0,91869267.48611107,79278989.70833334,1.625,1.0,55285911.09375,42645286.09375,1.125,0.875,6878844.5,11378844.5,5,1996,1990,summer,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47450000.0,75991270.17301214,28541270.173012137
1464,1464,25485000.0,11165,1970-01-26,29548291.0,144.0,Tora! Tora! Tora!,Drama,4063291.0,1,Martin Balsam,Sô Yamamura,Joseph Cotten,Tatsuya Mihashi,E.G. Marshall,Richard Fleischer,Larry Forrester,11,32769612.33333333,25036833.16666667,6.0,6.0,16400000.0,7028333.333333332,3.0,2.0,0.0,0.0,0.0,0.0,24753041.08465609,19214229.005291004,6.666666666666668,5.333333333333333,15131808.666666664,11245142.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,-900193.8333333358,24584806.166666664,1,1970,1970,spring,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8833333.333333334,19942424.875661377,11109091.542328043
1465,1465,150000.0,11167,1960-04-06,83957.0,101.0,Peeping Tom,Horror,-66043.0,0,Karlheinz Böhm,Moira Shearer,Anna Massey,Maxine Audley,Brenda Bruce,Michael Powell,Leo Marks,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10306147.11111111,7622813.777777777,5.0,4.0,2000000.0,980000.0,1.0,1.0,5363000.0,2736000.0,1.0,1.0,-150000.0,0.0,4,1960,1960,spring,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4000000.0,6153073.555555555,2153073.555555555
1466,1466,19250000.0,11169,2004-03-12,8112712.0,102.0,Spartan,Mystery,-11137288.0,0,Val Kilmer,Derek Luke,William H. Macy,Tia Texada,Ed O'Neill,David Mamet,David Mamet,43,60792241.52556819,30969230.16193182,23.0,13.0,13835130.0,3835130.0,1.0,1.0,101300066.0,71200066.0,5.0,4.0,106360843.04986854,73267429.22764558,20.63636363636364,14.272727272727273,36473350.25,24835236.613636363,1.5454545454545454,1.0909090909090908,68675060.0,46968764.54545455,1.5454545454545454,1.4545454545454546,18063685.762784094,37313685.76278409,3,2004,2000,spring,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39772727.27272727,71417096.64993426,31644369.37720699
1467,1467,65000000.0,11170,2006-12-12,43545364.0,124.0,We Are Marshall,Drama,-21454636.0,0,Matthew McConaughey,Matthew Fox,Anthony Mackie,David Strathairn,Ian McShane,McG,Jamie Linden,6,36817556.125,17992556.125,17.0,11.0,261640666.5,155640666.5,2.0,2.0,0.0,0.0,0.0,0.0,110971890.393815,72377129.98292959,17.375,13.0,103013751.42857143,72692322.85714287,1.375,1.0,98034119.75,71956619.75,1.125,1.0,84229111.3125,149229111.3125,12,2006,2000,winter,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47112500.0,106992820.91119322,59880320.91119322
1468,1468,40000000.0,11172,2007-02-09,145896422.0,96.0,Music and Lyrics,Comedy,105896422.0,1,Drew Barrymore,Hugh Grant,Scott Porter,Brad Garrett,Haley Bennett,Marc Lawrence,Marc Lawrence,10,418054288.9111111,366968177.8,23.0,17.0,0.0,0.0,0.0,0.0,61444090.0,-13555910.0,2.0,1.0,83076180.78153758,51949783.00625,13.0,9.5,17910201.125,5747701.125,1.25,0.75,9727083.5,4602083.5,0.25,0.25,169027144.45555556,209027144.4555556,2,2007,2000,spring,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11937500.0,50493190.95326879,38555690.95326879
1469,1469,18000000.0,11185,1989-05-12,46908987.0,103.0,"See No Evil, Hear No Evil",Crime,28908987.0,1,Richard Pryor,Gene Wilder,Joan Severance,Kevin Spacey,Alan North,Arthur Hiller,Earl Barret,8,55434409.58333333,41984409.583333336,9.0,8.0,93739532.0,89389532.0,2.0,2.0,0.0,0.0,0.0,0.0,34823421.91666667,23835505.25,2.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56586970.79166666,74586970.79166666,5,1989,1980,summer,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12750000.0,17411710.958333336,4661710.958333336
1470,1470,13000000.0,11186,1990-11-09,35763605.0,84.0,Child's Play 2,Drama,22763605.0,1,Alex Vincent,Jenny Agutter,Gerrit Graham,Christine Elise,Brad Dourif,John Lafia,Don Mancini,8,29333047.70833333,20124714.375,7.0,7.0,0.0,0.0,0.0,0.0,44196684.0,35196684.0,1.0,1.0,38096667.98333333,24560834.65,6.6,4.6,32820526.33333333,28847193.0,1.0,0.8,106728792.33333334,100362125.66666666,0.8,0.6,1666523.854166664,14666523.854166664,11,1990,1990,winter,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20800000.0,35458597.15833333,14658597.158333331
1471,1471,13000000.0,11187,1991-08-30,20560255.0,90.0,Child's Play 3,Thriller,7560255.0,1,Justin Whalin,Perrey Reeves,Jeremy Sylvers,Travis Fine,Dean Jacobson,Jack Bender,Don Mancini,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39980144.5,28980144.5,2.0,2.0,56137421.69166666,40103446.69166667,7.666666666666668,5.666666666666668,14189316.0,5467649.333333333,1.0,0.6666666666666666,22750809.5,19750809.5,0.6666666666666666,0.6666666666666666,-13000000.0,0.0,8,1991,1990,fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10966666.666666666,35163368.84583333,24196702.179166667
1472,1472,12000000.0,11202,1970-01-25,89800000.0,172.0,Patton,Drama,77800000.0,1,George C. Scott,Karl Malden,Stephen Young,Michael Strong,Carey Loftin,Franklin J. Schaffner,Francis Ford Coppola,5,10860068.0,7588401.333333332,8.0,7.0,33395426.0,27595426.0,1.0,1.0,0.0,0.0,0.0,0.0,32056222.52910053,25030372.94973545,6.0,5.0,9466666.666666666,4389444.444444444,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,10127747.0,22127747.0,1,1970,1970,spring,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13328333.333333334,20761444.597883597,7433111.264550263
1473,1473,30000000.0,11208,2004-09-03,13001257.0,114.0,Wicker Park,Drama,-16998743.0,0,Josh Hartnett,Rose Byrne,Diane Kruger,Matthew Lillard,Christopher Cousins,Paul McGuigan,Brandon Boyce,56,114396051.18571427,64638908.32857142,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84127853.58436899,51350757.61915133,14.333333333333336,9.416666666666666,29650587.27083333,16345128.9375,1.5833333333333333,0.8333333333333334,799138.0625,-701111.9375,0.5833333333333334,0.25,27198025.592857134,57198025.59285714,9,2004,2000,fall,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22006170.833333332,56889220.42760116,34883049.59426783
1474,1474,12000000.0,11209,1960-10-23,7900000.0,167.0,The Alamo,Western,-4100000.0,0,John Wayne,Richard Widmark,Laurence Harvey,Frankie Avalon,Patrick Wayne,John Wayne,James Edward Grant,6,4859459.5,3213730.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67450000.0,58450000.0,2.0,2.0,3788000.0,2517000.0,1.0,1.0,0.0,0.0,0.0,0.0,-9570270.25,2429729.75,10,1960,1960,fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000000.0,35619000.0,33619000.0
1475,1475,50000000.0,11212,1994-07-01,16671505.0,99.0,Baby's Day Out,Adventure,-33328495.0,0,Joe Mantegna,Lara Flynn Boyle,Joe Pantoliano,Brian Haley,Cynthia Nixon,Patrick Read Johnson,John Hughes,4,54885067.44444445,45207289.66666666,5.0,4.0,15369573.0,12369573.0,1.0,1.0,43616821.0,36716821.0,5.0,5.0,73337684.54455891,52828802.21855158,18.666666666666668,15.166666666666664,78451581.26388891,61775192.375,2.1666666666666665,2.1666666666666665,126350878.5,107132822.94444443,1.0,1.0,-14872679.777777774,35127320.222222224,7,1994,1990,summer,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62166666.666666664,75894632.90422392,13727966.237557255
1476,1476,8500000.0,11217,2004-02-27,5001655.0,104.0,Club Dread,Comedy,-3498345.0,0,Kevin Heffernan,Jay Chandrasekhar,Paul Soter,Erik Stolhanske,Tanja Reichert,Jay Chandrasekhar,Jay Chandrasekhar,12,18492362.0,17292362.0,3.0,3.0,18492362.0,17292362.0,1.0,1.0,18492362.0,17292362.0,1.0,1.0,70875804.72955225,39974563.5755701,15.909090909090908,10.454545454545457,53918376.52272727,37213831.06818182,1.181818181818182,0.9090909090909092,59617979.86363637,35108888.95454545,1.3636363636363635,1.2727272727272727,9992362.0,18492362.0,2,2004,2000,spring,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39022727.27272727,62397090.62613976,23374363.353412487
1477,1477,18000000.0,11221,1984-07-20,19265302.0,94.0,Best Defense,Action,1265302.0,1,Dudley Moore,Eddie Murphy,Kate Capshaw,George Dzundza,Helen Shaver,Willard Huyck,Gloria Katz,2,90047968.0,73397968.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15202967.814814815,12102967.814814815,3.0,3.0,62628002.33333334,55961335.66666666,0.3333333333333333,0.3333333333333333,13525667.0,8525667.0,0.3333333333333333,0.3333333333333333,27023984.0,45023984.0,7,1984,1980,summer,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19066666.666666668,38915485.07407408,19848818.407407414
1478,1478,80000000.0,11228,1996-12-06,159212469.0,115.0,Daylight,Action,79212469.0,1,Sylvester Stallone,Amy Brenneman,Viggo Mortensen,Dan Hedaya,Jay O. Sanders,Rob Cohen,Leslie Bohem,20,48652609.23333333,26048275.9,16.0,10.0,89390559.0,53890559.0,2.0,2.0,22168359.0,14168359.0,1.0,1.0,94920319.49658296,73245881.89196536,17.2,13.6,32968271.1,25767271.1,2.4,2.2,5418576.0,4518576.0,0.2,0.2,-10978415.88333334,69021584.11666666,12,1996,1990,winter,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32000000.0,63944295.298291475,31944295.298291475
1479,1479,12000000.0,11231,1994-07-18,15826984.0,107.0,The Next Karate Kid,Adventure,3826984.0,1,Pat Morita,Hilary Swank,Michael Ironside,Constance Towers,Chris Conrad,Christopher Cain,Mark Lee,6,94081745.16666666,85231745.16666666,4.0,4.0,44726644.0,31726644.0,1.0,1.0,0.0,0.0,0.0,0.0,66759740.61778846,51501722.98958333,11.5,9.75,117045735.5625,87697818.89583334,3.5,3.25,29307312.75,21398979.416666668,0.75,0.75,57404194.58333333,69404194.58333333,7,1994,1990,summer,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59500000.0,91902738.09014423,32402738.090144232
1480,1480,860000.0,11240,1985-11-16,2451545.0,98.0,My Beautiful Laundrette,Comedy,1591545.0,1,Gordon Warnecke,Daniel Day-Lewis,Roshan Seth,Saeed Jaffrey,Derrick Branche,Stephen Frears,Hanif Kureishi,4,8613462.0,-16386538.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60012124.5,54062124.5,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3446731.0,4306731.0,11,1985,1980,winter,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000.0,30006062.25,21006062.25
1481,1481,19000000.0,11247,2004-07-10,70067909.0,95.0,A Cinderella Story,Comedy,51067909.0,1,Hilary Duff,Jennifer Coolidge,Chad Michael Murray,Dan Byrd,Regina King,Mark Rosman,Leigh Dunlap,6,123615564.36111107,81254453.25,8.0,8.0,10604986.0,10179986.0,1.0,1.0,0.0,0.0,0.0,0.0,134669939.695,89053688.35875662,11.6,8.4,52900939.6,27434272.93333333,1.4,1.2,15817381.8,6217381.8,0.4,0.2,48110275.18055555,67110275.18055555,7,2004,2000,summer,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80700000.0,93785439.6475,13085439.647499993
1482,1482,12000000.0,11249,2004-11-11,24829644.0,87.0,Seed of Chucky,Horror,12829644.0,1,Brad Dourif,Jennifer Tilly,Billy Boyd,Redman,Hannah Spearritt,Don Mancini,Don Mancini,7,84736795.15833333,55470128.49166667,13.0,13.0,0.0,0.0,0.0,0.0,37798098.5,22798098.5,4.0,4.0,84185129.58865254,53462846.17887112,17.375,11.75,53799008.57638889,32391022.465277776,2.0,1.25,40887150.75,24038936.46428572,1.125,0.5,30368397.579166666,42368397.579166666,11,2004,2000,winter,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64687500.0,68992069.08252071,4304569.082520708
1483,1483,60000000.0,11252,1998-12-04,37141130.0,105.0,Psycho,Mystery,-22858870.0,0,Vince Vaughn,Anne Heche,Julianne Moore,Viggo Mortensen,William H. Macy,Gus Van Sant,Joseph Stefano,4,155724885.62380952,114071076.1,19.0,11.0,64587159.25,55837159.25,4.0,4.0,32000000.0,31193052.0,1.0,1.0,94930871.34203176,68422998.56425396,13.9,11.2,94949269.31,78939269.31,1.1,0.9,41444662.5,36594662.5,0.3,0.3,50156022.43690476,110156022.43690476,12,1998,1990,winter,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,57850000.0,94940070.32601589,37090070.32601589
1484,1484,85000000.0,11253,2008-07-11,160388063.0,120.0,Hellboy II: The Golden Army,Adventure,75388063.0,1,Ron Perlman,Selma Blair,Jeffrey Tambor,Doug Jones,John Hurt,Guillermo del Toro,Guillermo del Toro,21,66077936.87083334,31349186.87083333,25.0,13.0,90245261.0,48245261.0,2.0,1.0,0.0,0.0,0.0,0.0,100811545.7193937,61063495.21726903,23.6,16.2,45627545.2,24310878.53333333,1.5,1.1,18919831.3,12319831.3,0.1,0.1,-6838401.064583331,78161598.93541667,7,2008,2000,summer,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68730000.0,73219545.45969686,4489545.459696859
1485,1485,3000000.0,11257,1985-12-13,20966644.0,117.0,A Room with a View,Drama,17966644.0,1,Helena Bonham Carter,Julian Sands,Maggie Smith,Denholm Elliott,Daniel Day-Lewis,James Ivory,Ruth Prawer Jhabvala,7,23312415.75,9347415.75,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59357428.43981481,48222134.14351853,5.666666666666668,5.166666666666667,110354683.875,100196350.54166669,2.0,1.8333333333333333,57904905.0,47904905.0,0.5,0.3333333333333333,8656207.875,11656207.875,12,1985,1980,winter,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26833333.333333332,84856056.1574074,58022722.824074075
1486,1486,70000000.0,11258,1998-01-16,19870567.0,97.0,Hard Rain,Thriller,-50129433.0,0,Morgan Freeman,Christian Slater,Minnie Driver,Randy Quaid,Ed Asner,Mikael Salomon,Graham Yost,36,100112522.28670634,81801510.38194445,21.0,17.0,0.0,0.0,0.0,0.0,350448145.0,320448145.0,1.0,1.0,82699280.8563492,55789042.7611111,11.285714285714285,7.857142857142858,3890311.2857142864,1890311.2857142857,0.2857142857142857,0.14285714285714285,15924980.761904765,7087361.714285715,0.8571428571428571,0.42857142857142855,-19943738.85664683,50056261.14335317,1,1998,1990,spring,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14928571.42857143,43294796.07103174,28366224.642460313
1487,1487,60000000.0,11259,1992-05-22,137783840.0,140.0,Far and Away,Adventure,77783840.0,1,Tom Cruise,Nicole Kidman,Thomas Gibson,Robert Prosky,Barbara Babcock,Ron Howard,Ron Howard,4,84074816.05555557,52702593.83333334,10.0,7.0,57269863.0,22269863.0,1.0,1.0,0.0,0.0,0.0,0.0,84109246.97916667,70696830.3125,7.5,6.0,43833591.516666666,32775258.18333333,2.0,1.75,76041455.41666666,63533122.08333334,1.25,1.0,10672339.527777793,70672339.52777779,5,1992,1990,summer,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31500000.0,63971419.24791667,32471419.24791667
1488,1488,60000000.0,11260,2008-07-08,50650079.0,90.0,Meet Dave,Comedy,-9349921.0,0,Eddie Murphy,Elizabeth Banks,Gabrielle Union,Scott Caan,Ed Helms,Brian Robbins,Robbie Greenberg,7,85562005.65833333,42125338.99166667,26.0,20.0,110213238.5,80213238.5,2.0,2.0,0.0,0.0,0.0,0.0,99168440.67702489,60318652.84698806,25.125,17.0,53294667.6875,26398834.35416667,1.75,1.25,0.0,0.0,0.0,0.0,37887622.079166666,97887622.07916668,7,2008,2000,summer,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82787500.0,76231554.18226245,-6555945.81773755
1489,1489,7000000.0,11342,1989-06-01,9094451.0,103.0,Warlock,Adventure,2094451.0,1,Julian Sands,Lori Singer,Richard E. Grant,Mary Woronov,Richard Kuss,Steve Miner,David Twohy,6,17692783.0,14692783.0,2.0,2.0,29206421.5,26581421.5,2.0,2.0,3813293.0,-686707.0,1.0,0.0,29194197.23333333,17737197.233333334,4.4,3.6,4151132.5,3060632.5,0.8,0.6,0.0,0.0,0.0,0.0,16449602.25,23449602.25,6,1989,1980,summer,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14180000.0,16672664.866666665,2492664.8666666653
1490,1490,2500000.0,11347,1988-09-14,1189315.0,93.0,The Lair of the White Worm,Comedy,-1310685.0,0,Amanda Donohoe,Hugh Grant,Catherine Oxenberg,Peter Capaldi,Sammi Davis,Ken Russell,Ken Russell,2,0.0,0.0,0.0,0.0,19853892.0,4853892.0,1.0,1.0,0.0,0.0,0.0,0.0,48178939.04166667,34855272.375,3.5,2.5,12829245.666666664,8653912.333333334,1.5,1.0,4086578.75,1573578.75,1.0,0.5,7426946.0,9926946.0,9,1988,1980,fall,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11500000.0,30504092.354166668,19004092.354166668
1491,1491,35000000.0,11349,1962-04-12,103000000.0,105.0,Cape Fear,Drama,68000000.0,1,Gregory Peck,Robert Mitchum,Polly Bergen,Lori Martin,Martin Balsam,J. Lee Thompson,James R. Webb,3,13590500.0,11168675.333333334,8.0,8.0,28900000.0,22900000.0,1.0,1.0,14400000.0,10400000.0,1.0,1.0,12344043.342857145,10312932.752380952,14.0,13.0,2938679.571428572,1762769.0,7.0,7.0,0.0,0.0,0.0,0.0,-13754750.0,21245250.0,4,1962,1960,spring,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3200000.0,7641361.457142858,4441361.457142858
1492,1492,31000000.0,11352,1989-12-22,74134790.0,122.0,Always,Fantasy,43134790.0,1,Richard Dreyfuss,Holly Hunter,John Goodman,Audrey Hepburn,Brad Johnson,Steven Spielberg,Jerry Belson,8,83259806.675,73123744.175,13.0,13.0,294615568.0,274198901.3333333,6.0,4.0,0.0,0.0,0.0,0.0,50591347.715625,34339038.59409722,9.75,7.5,16462996.0,10712996.0,0.5,0.25,0.0,0.0,0.0,0.0,157937687.3375,188937687.3375,12,1989,1980,winter,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26250000.0,33527171.8578125,7277171.8578125015
1493,1493,55000000.0,11353,1999-08-12,98625775.0,97.0,Bowfinger,Comedy,43625775.0,1,Steve Martin,Eddie Murphy,Heather Graham,Christine Baranski,Jamie Kennedy,Frank Oz,Steve Martin,3,88240380.48571429,60578237.62857143,24.0,19.0,51229197.5,21229197.5,2.0,2.0,0.0,0.0,0.0,0.0,72314931.72836547,44705709.69285124,12.818181818181818,9.090909090909092,28679625.281818185,14156898.009090908,1.5454545454545454,1.181818181818182,12698656.939393938,11133807.909090908,0.3636363636363637,0.3636363636363637,14734788.992857145,69734788.99285714,8,1999,1990,fall,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51045454.54545455,50497278.50509182,-548176.0403627232
1494,1494,25000000.0,11355,1999-04-09,84565230.0,107.0,Never Been Kissed,Romance,59565230.0,1,Drew Barrymore,David Arquette,Michael Vartan,Molly Shannon,Jenny Bicks,Raja Gosnell,Abby Kohn,6,172602628.8333333,156810962.1666667,7.0,6.0,79082515.0,47082515.0,1.0,1.0,0.0,0.0,0.0,0.0,77796762.13796297,52873969.80925926,10.875,7.125,27304627.1875,13028002.1875,1.0,0.625,17453372.729166668,-2446502.270833333,0.875,0.25,100842571.91666666,125842571.91666666,4,1999,1990,spring,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39937500.0,52550694.66273148,12613194.662731484
1495,1495,5000000.0,11357,1988-10-21,17768757.0,88.0,Halloween 4: The Return of Michael Myers,Horror,12768757.0,1,Donald Pleasence,Ellie Cornell,Danielle Harris,George P. Wilbur,Michael Pataki,Dwight H. Little,Alan B. McElroy,8,9708506.4,3130106.4,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50753055.88333333,41396972.55,7.0,5.5,4100000.0,1100000.0,0.5,0.5,10773284.166666666,6439950.833333332,1.5,1.0,-145746.7999999998,4854253.2,10,1988,1980,fall,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15500000.0,27426527.941666666,11926527.941666666
1496,1496,56000000.0,11358,2004-04-02,57223890.0,86.0,Walking Tall,Adventure,1223890.0,1,Dwayne Johnson,Johnny Knoxville,Neal McDonough,Kristen Wilson,Cobie Smulders,Kevin Bray,David Klass,10,184093245.8333333,112426579.16666669,5.0,4.0,25482931.0,11482931.0,1.0,1.0,60527873.0,33527873.0,1.0,1.0,118717266.20002346,81141717.80536257,21.5,14.9,31990322.53333333,14683397.533333335,1.3,1.0,93062257.75,59605332.75,1.4,1.2,48788088.41666666,104788088.41666666,4,2004,2000,spring,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48350000.0,75353794.36667839,27003794.366678387
